"RelationID","ProductID","ProductID:製品名","MaterialID","MaterialID:MaterialsName","QuantityPerUnit","UnitType"
"PM-T40037-3522111","T40037","ｼｰｸﾘｰﾝ ﾈｵ 20KGX1","3522111","BI Cｸﾘｰﾝﾈｵ","20","KG"
"PM-T40037-2287578","T40037","ｼｰｸﾘｰﾝ ﾈｵ 20KGX1","2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","0.03125","EA"
"PM-5528710-932860","5528710","PI GSﾀﾊﾞｺｾﾝﾖｳｼｮｳ5L","932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","1","EA"
"PM-5528710-960340","5528710","PI GSﾀﾊﾞｺｾﾝﾖｳｼｮｳ5L","960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","1","EA"
"PM-5528710-5246544","5528710","PI GSﾀﾊﾞｺｾﾝﾖｳｼｮｳ5L","5246544","LBL GSﾀﾊﾞｺｾﾝﾖｳｼｮｳｼｭｳ 5Lﾛｰﾙ","1","EA"
"PM-5528710-2891054","5528710","PI GSﾀﾊﾞｺｾﾝﾖｳｼｮｳ5L","2891054","BI ﾀﾊﾞｺｾﾝﾖｳｼｮｳｼｭｳｻﾞｲ","5","KG"
"PM-T15001-912170","T15001","ｽﾄｱｰﾁｭｳｾｲｾﾝｻﾞｲ　5LX3","912170","LBL ｽﾄｱﾁｭｳｾｲｾﾝｻﾞｲ 5Lﾛｰﾙ","3","EA"
"PM-T15001-987670","T15001","ｽﾄｱｰﾁｭｳｾｲｾﾝｻﾞｲ　5LX3","987670","CTN ｽﾄｱﾁｭｳｾｲｾﾝｻﾞｲ 5LX3","1","EA"
"PM-T15001-932860","T15001","ｽﾄｱｰﾁｭｳｾｲｾﾝｻﾞｲ　5LX3","932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","3","EA"
"PM-T15001-960340","T15001","ｽﾄｱｰﾁｭｳｾｲｾﾝｻﾞｲ　5LX3","960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","3","EA"
"PM-T15001-610220","T15001","ｽﾄｱｰﾁｭｳｾｲｾﾝｻﾞｲ　5LX3","610220","BI ﾆﾁﾘｳ中性洗剤","15.24","KG"
"PM-255-894276","255","BI ﾀﾞｲｷﾚｰﾄHDS(ｼﾌﾟﾄﾝHDS)","894276","ｸﾚｽﾄｶﾞｰﾄﾞ410/ﾃﾞｨｸｴｽﾄ 2000*41*","0.024","KG"
"PM-255-760040","255","BI ﾀﾞｲｷﾚｰﾄHDS(ｼﾌﾟﾄﾝHDS)","760040","PI HDSﾌﾟﾚﾐｯｸｽ (717KG)","0.07171","KG"
"PM-255-823905","255","BI ﾀﾞｲｷﾚｰﾄHDS(ｼﾌﾟﾄﾝHDS)","823905","ﾃﾞｨｿﾞﾙﾋﾞﾝ D-40 (250KG) *27*","0.0156","KG"
"PM-255-823790","255","BI ﾀﾞｲｷﾚｰﾄHDS(ｼﾌﾟﾄﾝHDS)","823790","EDTA 4NA 40%水溶液(JACKCHEM)","0.0624","KG"
"PM-255-210317","255","BI ﾀﾞｲｷﾚｰﾄHDS(ｼﾌﾟﾄﾝHDS)","210317","ｶｾｲｿｰﾀﾞ ｴｷ48% ﾛｰﾘｰ TK-657","0.6107","KG"
"PM-255-336701","255","BI ﾀﾞｲｷﾚｰﾄHDS(ｼﾌﾟﾄﾝHDS)","336701","BINT ｲｵﾝ交換水","0.21559","KG"
"PM-T14305-960340","T14305","ﾌﾟﾛｾﾝﾃNL　5LX3","960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","3","EA"
"PM-T14305-932860","T14305","ﾌﾟﾛｾﾝﾃNL　5LX3","932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","3","EA"
"PM-T14305-912150","T14305","ﾌﾟﾛｾﾝﾃNL　5LX3","912150","LBL ﾌﾟﾛｾﾝﾃ NL 5KG ﾛｰﾙ","3","EA"
"PM-T14305-987630","T14305","ﾌﾟﾛｾﾝﾃNL　5LX3","987630","CTN ﾌﾟﾛｾﾝﾃ NL 5KGX3","1","EA"
"PM-T14305-610220","T14305","ﾌﾟﾛｾﾝﾃNL　5LX3","610220","BI ﾆﾁﾘｳ中性洗剤","15.24","KG"
"PM-5567997-963330","5567997","ｼﾞｭｼﾜｯｸｽUHSﾖｳｺｳﾀｸ2 18LTX1","963330","FLM BIB 18Lﾊﾟﾜ-ｼｭﾘﾝｸ13280=20ﾎﾝ","1","EA"
"PM-5567997-3020103","5567997","ｼﾞｭｼﾜｯｸｽUHSﾖｳｺｳﾀｸ2 18LTX1","3020103","OTH共通BIB用PPﾊﾞﾝﾄﾞ(ｱｵ)","2","EA"
"PM-5567997-2885586","5567997","ｼﾞｭｼﾜｯｸｽUHSﾖｳｺｳﾀｸ2 18LTX1","2885586","CTN BIB 共通ｻｲﾄﾞﾋﾟｰｽ ﾛｺﾞ無","2","EA"
"PM-5567997-962170","5567997","ｼﾞｭｼﾜｯｸｽUHSﾖｳｺｳﾀｸ2 18LTX1","962170","POU共通BIBﾊﾞｯｸ+ﾌﾟﾙﾘﾝｸﾞｷｬｯﾌﾟ","1","EA"
"PM-5567997-984610","5567997","ｼﾞｭｼﾜｯｸｽUHSﾖｳｺｳﾀｸ2 18LTX1","984610","CTN BIB共通ﾗｯﾌﾟﾋﾟｰｽｶｯﾄﾃｰﾌﾟﾅｼ","1","EA"
"PM-5567997-912190","5567997","ｼﾞｭｼﾜｯｸｽUHSﾖｳｺｳﾀｸ2 18LTX1","912190","LBL ｼﾞｭｼﾜｯｸｽUHSﾖｳｺｳﾀｸ2 18L BIB","1","EA"
"PM-5567997-5298889","5567997","ｼﾞｭｼﾜｯｸｽUHSﾖｳｺｳﾀｸ2 18LTX1","5298889","BI ｽﾌﾟﾘﾝﾄｸﾞﾛｽ","18.72","KG"
"PM-5568009-963330","5568009","ｼﾞｭｼﾜｯｸｽUHSﾖｳﾀｲｷｭｳ2 18LTX1","963330","FLM BIB 18Lﾊﾟﾜ-ｼｭﾘﾝｸ13280=20ﾎﾝ","1","EA"
"PM-5568009-3020103","5568009","ｼﾞｭｼﾜｯｸｽUHSﾖｳﾀｲｷｭｳ2 18LTX1","3020103","OTH共通BIB用PPﾊﾞﾝﾄﾞ(ｱｵ)","2","EA"
"PM-5568009-2885586","5568009","ｼﾞｭｼﾜｯｸｽUHSﾖｳﾀｲｷｭｳ2 18LTX1","2885586","CTN BIB 共通ｻｲﾄﾞﾋﾟｰｽ ﾛｺﾞ無","2","EA"
"PM-5568009-962170","5568009","ｼﾞｭｼﾜｯｸｽUHSﾖｳﾀｲｷｭｳ2 18LTX1","962170","POU共通BIBﾊﾞｯｸ+ﾌﾟﾙﾘﾝｸﾞｷｬｯﾌﾟ","1","EA"
"PM-5568009-984610","5568009","ｼﾞｭｼﾜｯｸｽUHSﾖｳﾀｲｷｭｳ2 18LTX1","984610","CTN BIB共通ﾗｯﾌﾟﾋﾟｰｽｶｯﾄﾃｰﾌﾟﾅｼ","1","EA"
"PM-5568009-912200","5568009","ｼﾞｭｼﾜｯｸｽUHSﾖｳﾀｲｷｭｳ2 18LTX1","912200","LBL ｼﾞｭｼﾜｯｸｽUHSﾖｳﾀｲｷｭｳ2 18LBIB","1","EA"
"PM-5568009-5298900","5568009","ｼﾞｭｼﾜｯｸｽUHSﾖｳﾀｲｷｭｳ2 18LTX1","5298900","BI ｽﾌﾟﾘﾝﾄﾀﾌ","18.57","KG"
"PM-5568017-963330","5568017","ｼﾞｭｼﾜｯｸｽｽﾀﾝﾀﾞｰﾄﾞ03 18LTX1","963330","FLM BIB 18Lﾊﾟﾜ-ｼｭﾘﾝｸ13280=20ﾎﾝ","1","EA"
"PM-5568017-3020103","5568017","ｼﾞｭｼﾜｯｸｽｽﾀﾝﾀﾞｰﾄﾞ03 18LTX1","3020103","OTH共通BIB用PPﾊﾞﾝﾄﾞ(ｱｵ)","2","EA"
"PM-5568017-2885586","5568017","ｼﾞｭｼﾜｯｸｽｽﾀﾝﾀﾞｰﾄﾞ03 18LTX1","2885586","CTN BIB 共通ｻｲﾄﾞﾋﾟｰｽ ﾛｺﾞ無","2","EA"
"PM-5568017-962170","5568017","ｼﾞｭｼﾜｯｸｽｽﾀﾝﾀﾞｰﾄﾞ03 18LTX1","962170","POU共通BIBﾊﾞｯｸ+ﾌﾟﾙﾘﾝｸﾞｷｬｯﾌﾟ","1","EA"
"PM-5568017-984610","5568017","ｼﾞｭｼﾜｯｸｽｽﾀﾝﾀﾞｰﾄﾞ03 18LTX1","984610","CTN BIB共通ﾗｯﾌﾟﾋﾟｰｽｶｯﾄﾃｰﾌﾟﾅｼ","1","EA"
"PM-5568017-912210","5568017","ｼﾞｭｼﾜｯｸｽｽﾀﾝﾀﾞｰﾄﾞ03 18LTX1","912210","LBL ｼﾞｭｼﾜｯｸｽｽﾀﾝﾀﾞｰﾄﾞ03 18L BIB","1","EA"
"PM-5568017-6050818","5568017","ｼﾞｭｼﾜｯｸｽｽﾀﾝﾀﾞｰﾄﾞ03 18LTX1","6050818","BI ﾀｲｷｭｳｵｳ ﾌﾟﾗｽC","18.468","KG"
"PM-T40251-4032499","T40251","ｳｨﾝﾀｰAD-10A 10LX1","4032499","BTL 10BLD･KM344ﾅﾁｭﾗﾙ","1","EA"
"PM-T40251-912240","T40251","ｳｨﾝﾀｰAD-10A 10LX1","912240","LBL ｳｨﾝﾀｰAD10A 10Lﾛｰﾙ","1","EA"
"PM-T40251-2287578","T40251","ｳｨﾝﾀｰAD-10A 10LX1","2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","0.02889","EA"
"PM-T40251-958955","T40251","ｳｨﾝﾀｰAD-10A 10LX1","958955","LBLｾﾝｼﾞｮｳｷﾌｳｲﾝｼｰﾙ ｱｵ ｼｰﾄ","1","EA"
"PM-T40251-2886351","T40251","ｳｨﾝﾀｰAD-10A 10LX1","2886351","CAP KC50420(10･12.5L共用)","1","EA"
"PM-T40251-647190","T40251","ｳｨﾝﾀｰAD-10A 10LX1","647190","BI ★ﾃﾞﾀｰｸﾘｰﾝLAM (DLAM)","12.85","KG"
"PM-T40251-900000","T40251","ｳｨﾝﾀｰAD-10A 10LX1","900000","DRM 充填機液回収ﾄﾞﾗﾑ","0.000001","EA"
"PM-T40252-3045221","T40252","ｳｨﾝﾀｰAD-20A 20LX1","3045221","CAP KC60550(20L共用)","1","EA"
"PM-T40252-931600","T40252","ｳｨﾝﾀｰAD-20A 20LX1","931600","BTL 20L ﾍﾝﾍﾟｲ ﾅﾁｭﾗﾙ","1","EA"
"PM-T40252-959960","T40252","ｳｨﾝﾀｰAD-20A 20LX1","959960","LBLｾﾝｼﾞｮｳｷﾌｳｲﾝｼｰﾙ ｱｵ ﾛｰﾙ","1","EA"
"PM-T40252-912250","T40252","ｳｨﾝﾀｰAD-20A 20LX1","912250","LBL ｳｨﾝﾀｰAD20A 20Lﾛｰﾙ","1","EA"
"PM-T40252-647190","T40252","ｳｨﾝﾀｰAD-20A 20LX1","647190","BI ★ﾃﾞﾀｰｸﾘｰﾝLAM (DLAM)","25.7","KG"
"PM-T40252-900000","T40252","ｳｨﾝﾀｰAD-20A 20LX1","900000","DRM 充填機液回収ﾄﾞﾗﾑ","0.000001","EA"
"PM-T40252-2287578","T40252","ｳｨﾝﾀｰAD-20A 20LX1","2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","0.03125","EA"
"PM-5606167-3020103","5606167","G ﾄﾗｽﾄ 18LX1","3020103","OTH共通BIB用PPﾊﾞﾝﾄﾞ(ｱｵ)","2","EA"
"PM-5606167-963330","5606167","G ﾄﾗｽﾄ 18LX1","963330","FLM BIB 18Lﾊﾟﾜ-ｼｭﾘﾝｸ13280=20ﾎﾝ","1","EA"
"PM-5606167-2885586","5606167","G ﾄﾗｽﾄ 18LX1","2885586","CTN BIB 共通ｻｲﾄﾞﾋﾟｰｽ ﾛｺﾞ無","2","EA"
"PM-5606167-962170","5606167","G ﾄﾗｽﾄ 18LX1","962170","POU共通BIBﾊﾞｯｸ+ﾌﾟﾙﾘﾝｸﾞｷｬｯﾌﾟ","1","EA"
"PM-5606167-984610","5606167","G ﾄﾗｽﾄ 18LX1","984610","CTN BIB共通ﾗｯﾌﾟﾋﾟｰｽｶｯﾄﾃｰﾌﾟﾅｼ","1","EA"
"PM-5606167-912310","5606167","G ﾄﾗｽﾄ 18LX1","912310","LBL G-TRUST 18L BIB","1","EA"
"PM-5606167-4168492","5606167","G ﾄﾗｽﾄ 18LX1","4168492","BI ｷｭｳ ｺｳﾀｸｵｳ","18.66","KG"
"PM-5606175-3020103","5606175","SD COAT 18LX1","3020103","OTH共通BIB用PPﾊﾞﾝﾄﾞ(ｱｵ)","2","EA"
"PM-5606175-963330","5606175","SD COAT 18LX1","963330","FLM BIB 18Lﾊﾟﾜ-ｼｭﾘﾝｸ13280=20ﾎﾝ","1","EA"
"PM-5606175-2885586","5606175","SD COAT 18LX1","2885586","CTN BIB 共通ｻｲﾄﾞﾋﾟｰｽ ﾛｺﾞ無","2","EA"
"PM-5606175-962170","5606175","SD COAT 18LX1","962170","POU共通BIBﾊﾞｯｸ+ﾌﾟﾙﾘﾝｸﾞｷｬｯﾌﾟ","1","EA"
"PM-5606175-984610","5606175","SD COAT 18LX1","984610","CTN BIB共通ﾗｯﾌﾟﾋﾟｰｽｶｯﾄﾃｰﾌﾟﾅｼ","1","EA"
"PM-5606175-912320","5606175","SD COAT 18LX1","912320","LBL SD COAT 18L BIB","1","EA"
"PM-5606175-4168492","5606175","SD COAT 18LX1","4168492","BI ｷｭｳ ｺｳﾀｸｵｳ","18.66","KG"
"PM-5606183-984610","5606183","ﾊﾞﾝﾉｳｷﾝｸﾞ18LX1","984610","CTN BIB共通ﾗｯﾌﾟﾋﾟｰｽｶｯﾄﾃｰﾌﾟﾅｼ","1","EA"
"PM-5606183-912300","5606183","ﾊﾞﾝﾉｳｷﾝｸﾞ18LX1","912300","LBL BANﾉｳｷﾝｸﾞ 18L BIB","1","EA"
"PM-5606183-4168492","5606183","ﾊﾞﾝﾉｳｷﾝｸﾞ18LX1","4168492","BI ｷｭｳ ｺｳﾀｸｵｳ","18.66","KG"
"PM-5606183-3020103","5606183","ﾊﾞﾝﾉｳｷﾝｸﾞ18LX1","3020103","OTH共通BIB用PPﾊﾞﾝﾄﾞ(ｱｵ)","2","EA"
"PM-5606183-963330","5606183","ﾊﾞﾝﾉｳｷﾝｸﾞ18LX1","963330","FLM BIB 18Lﾊﾟﾜ-ｼｭﾘﾝｸ13280=20ﾎﾝ","1","EA"
"PM-5606183-2885586","5606183","ﾊﾞﾝﾉｳｷﾝｸﾞ18LX1","2885586","CTN BIB 共通ｻｲﾄﾞﾋﾟｰｽ ﾛｺﾞ無","2","EA"
"PM-5606183-962170","5606183","ﾊﾞﾝﾉｳｷﾝｸﾞ18LX1","962170","POU共通BIBﾊﾞｯｸ+ﾌﾟﾙﾘﾝｸﾞｷｬｯﾌﾟ","1","EA"
"PM-T40111-2886351","T40111","ﾎｼｻﾞｷ JWS-10DHH 10LX1","2886351","CAP KC50420(10･12.5L共用)","1","EA"
"PM-T40111-2287578","T40111","ﾎｼｻﾞｷ JWS-10DHH 10LX1","2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","0.027778","EA"
"PM-T40111-958955","T40111","ﾎｼｻﾞｷ JWS-10DHH 10LX1","958955","LBLｾﾝｼﾞｮｳｷﾌｳｲﾝｼｰﾙ ｱｵ ｼｰﾄ","1","EA"
"PM-T40111-912330","T40111","ﾎｼｻﾞｷ JWS-10DHH 10LX1","912330","LBL JWS-10DHH 10Lﾛｰﾙ","1","EA"
"PM-T40111-4032499","T40111","ﾎｼｻﾞｷ JWS-10DHH 10LX1","4032499","BTL 10BLD･KM344ﾅﾁｭﾗﾙ","1","EA"
"PM-T40111-647190","T40111","ﾎｼｻﾞｷ JWS-10DHH 10LX1","647190","BI ★ﾃﾞﾀｰｸﾘｰﾝLAM (DLAM)","12.85","KG"
"PM-T40111-900000","T40111","ﾎｼｻﾞｷ JWS-10DHH 10LX1","900000","DRM 充填機液回収ﾄﾞﾗﾑ","0.000001","EA"
"PM-T40121-3045221","T40121","ﾎｼｻﾞｷ JWS-20DHH 20LX1","3045221","CAP KC60550(20L共用)","1","EA"
"PM-T40121-2287578","T40121","ﾎｼｻﾞｷ JWS-20DHH 20LX1","2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","0.03125","EA"
"PM-T40121-931600","T40121","ﾎｼｻﾞｷ JWS-20DHH 20LX1","931600","BTL 20L ﾍﾝﾍﾟｲ ﾅﾁｭﾗﾙ","1","EA"
"PM-T40121-912340","T40121","ﾎｼｻﾞｷ JWS-20DHH 20LX1","912340","LBL JWS-20DHH 20Lﾛｰﾙ","1","EA"
"PM-T40121-959960","T40121","ﾎｼｻﾞｷ JWS-20DHH 20LX1","959960","LBLｾﾝｼﾞｮｳｷﾌｳｲﾝｼｰﾙ ｱｵ ﾛｰﾙ","1","EA"
"PM-T40121-647190","T40121","ﾎｼｻﾞｷ JWS-20DHH 20LX1","647190","BI ★ﾃﾞﾀｰｸﾘｰﾝLAM (DLAM)","25.7","KG"
"PM-T40121-900000","T40121","ﾎｼｻﾞｷ JWS-20DHH 20LX1","900000","DRM 充填機液回収ﾄﾞﾗﾑ","0.000001","EA"
"PM-T40052-932860","T40052","ﾉｳｼｭｸﾁｭｳｾｲ HNS-1 5KGX2","932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","2","EA"
"PM-T40052-960340","T40052","ﾉｳｼｭｸﾁｭｳｾｲ HNS-1 5KGX2","960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","2","EA"
"PM-T40052-912470","T40052","ﾉｳｼｭｸﾁｭｳｾｲ HNS-1 5KGX2","912470","LBL ﾎｼｻﾞｷ濃縮中性洗剤HNS-1","2","EA"
"PM-T40052-987820","T40052","ﾉｳｼｭｸﾁｭｳｾｲ HNS-1 5KGX2","987820","CTN ﾉｳｼｭｸﾁｭｳｾｲｾﾝｻﾞｲHNS-1 5X2","1","EA"
"PM-T40052-4519660","T40052","ﾉｳｼｭｸﾁｭｳｾｲ HNS-1 5KGX2","4519660","BI ★ｺﾝｸｴｺ","10","KG"
"PM-T40052-900000","T40052","ﾉｳｼｭｸﾁｭｳｾｲ HNS-1 5KGX2","900000","DRM 充填機液回収ﾄﾞﾗﾑ","0.000001","EA"
"PM-5689134-210318","5689134","BI ﾊﾞｯｸD10","210318","ｶｾｲｿｰﾀﾞ ｴｷ48% ﾛｰﾘｰ TK-616ｷｼｬｸ","0.05719","KG"
"PM-5689134-336701","5689134","BI ﾊﾞｯｸD10","336701","BINT ｲｵﾝ交換水","0.628736","KG"
"PM-5689134-332122","5689134","BI ﾊﾞｯｸD10","332122","■ｸｴﾝ酸（結晶）FG (25KG)","0.0499","KG"
"PM-5689134-342742","5689134","BI ﾊﾞｯｸD10","342742","SODA-ASH (ﾃﾞﾝｽ灰) (25KG)","0.01197","KG"
"PM-5689134-881125","5689134","BI ﾊﾞｯｸD10","881125","BENZALKONIUM CHLORIDE 50%","0.13972","KG"
"PM-5689134-4277138","5689134","BI ﾊﾞｯｸD10","4277138","ﾉｲｹﾞﾝ TDS-80 (190KG)*22*","0.05988","KG"
"PM-5689134-5689986","5689134","BI ﾊﾞｯｸD10","5689986","■*食用赤色2号 (500G)*","0.024","GM"
"PM-5689134-336701","5689134","BI ﾊﾞｯｸD10","336701","BINT ｲｵﾝ交換水","0.05258","KG"
"PM-T40053-932860","T40053","ｱﾌﾞﾗﾖｺﾞﾚﾖｳ HOL-1 5LX3","932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","3","EA"
"PM-T40053-960340","T40053","ｱﾌﾞﾗﾖｺﾞﾚﾖｳ HOL-1 5LX3","960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","3","EA"
"PM-T40053-3458578","T40053","ｱﾌﾞﾗﾖｺﾞﾚﾖｳ HOL-1 5LX3","3458578","BI ★ｵｰﾌﾞﾝｸﾘｰﾅｰFF","15.933","KG"
"PM-T40053-912480","T40053","ｱﾌﾞﾗﾖｺﾞﾚﾖｳ HOL-1 5LX3","912480","LBL ｱﾌﾞﾗﾖｺﾞﾚﾖｳHOL-1 5L","3","EA"
"PM-T40053-987830","T40053","ｱﾌﾞﾗﾖｺﾞﾚﾖｳ HOL-1 5LX3","987830","CTN ｱﾌﾞﾗﾖｺﾞﾚﾖｳHOL-1 5LX3","1","EA"
"PM-T40053-900000","T40053","ｱﾌﾞﾗﾖｺﾞﾚﾖｳ HOL-1 5LX3","900000","DRM 充填機液回収ﾄﾞﾗﾑ","0.000001","EA"
"PM-5729491-3410144","5729491","ﾃﾞｲﾘｰｸﾘｰﾅｰ ｲﾝﾃﾘﾄﾞｰｽ 1.5LX4","3410144","POU TASKI ﾆｭｰR2PLUS","4","EA"
"PM-5729491-3410152","5729491","ﾃﾞｲﾘｰｸﾘｰﾅｰ ｲﾝﾃﾘﾄﾞｰｽ 1.5LX4","3410152","TASKI ﾆｭｰR2PLUS ｸﾛｰｼﾞｬｰ","4","EA"
"PM-5729491-900510","5729491","ﾃﾞｲﾘｰｸﾘｰﾅｰ ｲﾝﾃﾘﾄﾞｰｽ 1.5LX4","900510","CTN ｲﾝﾃﾘﾄﾞｰｽ ﾃﾞｲﾘｰｸﾘｰﾅｰ 1.5LX4","1","EA"
"PM-5729491-912930","5729491","ﾃﾞｲﾘｰｸﾘｰﾅｰ ｲﾝﾃﾘﾄﾞｰｽ 1.5LX4","912930","LBL ﾃﾞｲﾘｰｸﾘｰﾅｰｲﾝﾃﾘﾄﾞｰｽ 1.5L","4","EA"
"PM-5729491-3153002","5729491","ﾃﾞｲﾘｰｸﾘｰﾅｰ ｲﾝﾃﾘﾄﾞｰｽ 1.5LX4","3153002","BI ﾃﾞｲﾘｰｸﾘｰﾅｰﾁｭｳｾｲ","6.12","KG"
"PM-T30340-931600","T30340","ｵｲﾙﾊﾞｽﾀｰ 20LX1","931600","BTL 20L ﾍﾝﾍﾟｲ ﾅﾁｭﾗﾙ","1","EA"
"PM-T30340-3045221","T30340","ｵｲﾙﾊﾞｽﾀｰ 20LX1","3045221","CAP KC60550(20L共用)","1","EA"
"PM-T30340-912600","T30340","ｵｲﾙﾊﾞｽﾀｰ 20LX1","912600","LBL ｵｲﾙﾊﾞｽﾀｰ 20L","1","EA"
"PM-T30340-2287578","T30340","ｵｲﾙﾊﾞｽﾀｰ 20LX1","2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","0.03125","EA"
"PM-T30340-958958","T30340","ｵｲﾙﾊﾞｽﾀｰ 20LX1","958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","1","EA"
"PM-T30340-5734943","T30340","ｵｲﾙﾊﾞｽﾀｰ 20LX1","5734943","BI ★ｵｲﾙﾊﾞｽﾀｰ","21.38","KG"
"PM-T30340-900000","T30340","ｵｲﾙﾊﾞｽﾀｰ 20LX1","900000","DRM 充填機液回収ﾄﾞﾗﾑ","0.000001","EA"
"PM-T30335-987920","T30335","ｵｲﾙﾊﾞｽﾀｰ 5LX3","987920","CTN ｵｲﾙﾊﾞｽﾀｰ 5LX3","1","EA"
"PM-T30335-912590","T30335","ｵｲﾙﾊﾞｽﾀｰ 5LX3","912590","LBL ｵｲﾙﾊﾞｽﾀｰ 5L","3","EA"
"PM-T30335-932860","T30335","ｵｲﾙﾊﾞｽﾀｰ 5LX3","932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","3","EA"
"PM-T30335-960340","T30335","ｵｲﾙﾊﾞｽﾀｰ 5LX3","960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","3","EA"
"PM-T30335-5734943","T30335","ｵｲﾙﾊﾞｽﾀｰ 5LX3","5734943","BI ★ｵｲﾙﾊﾞｽﾀｰ","16.035","KG"
"PM-T30335-900000","T30335","ｵｲﾙﾊﾞｽﾀｰ 5LX3","900000","DRM 充填機液回収ﾄﾞﾗﾑ","0.000001","EA"
"PM-T30015-912570","T30015","PS ｱﾙｶﾘｼﾞｮｷﾝｾﾝｻﾞｲ 5LX3","912570","LBL PS ｱﾙｶﾘｼﾞｮｷﾝｾﾝｼﾞｮｳｻﾞｲ 5L","3","EA"
"PM-T30015-987900","T30015","PS ｱﾙｶﾘｼﾞｮｷﾝｾﾝｻﾞｲ 5LX3","987900","CTN PS ｱﾙｶﾘｼﾞｮｷﾝｾﾝｼﾞｮｳｻﾞｲ5LX3","1","EA"
"PM-T30015-932860","T30015","PS ｱﾙｶﾘｼﾞｮｷﾝｾﾝｻﾞｲ 5LX3","932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","3","EA"
"PM-T30015-960340","T30015","PS ｱﾙｶﾘｼﾞｮｷﾝｾﾝｻﾞｲ 5LX3","960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","3","EA"
"PM-T30015-5689134","T30015","PS ｱﾙｶﾘｼﾞｮｷﾝｾﾝｻﾞｲ 5LX3","5689134","BI ﾊﾞｯｸD10","15.75","KG"
"PM-5734943-800000","5734943","BI ★ｵｲﾙﾊﾞｽﾀｰ","800000","BI 充填機回収液DRM","0","KG"
"PM-5734943-880880","5734943","BI ★ｵｲﾙﾊﾞｽﾀｰ","880880","ｴﾏｰﾙ10 N HD (20KG)","0.015","KG"
"PM-5734943-210318","5734943","BI ★ｵｲﾙﾊﾞｽﾀｰ","210318","ｶｾｲｿｰﾀﾞ ｴｷ48% ﾛｰﾘｰ TK-616ｷｼｬｸ","0.10026","KG"
"PM-5734943-342616","5734943","BI ★ｵｲﾙﾊﾞｽﾀｰ","342616","DILUTED MEA-90% (ﾛ-ﾘ-)劇物","0.085","KG"
"PM-5734943-2283243","5734943","BI ★ｵｲﾙﾊﾞｽﾀｰ","2283243","■*ﾀﾞｲﾜｼｮｸﾖｳｷｲﾛ4ｺﾞｳ ﾌﾝﾏﾂ(5KG","0.04","GM"
"PM-5734943-336701","5734943","BI ★ｵｲﾙﾊﾞｽﾀｰ","336701","BINT ｲｵﾝ交換水","0.57746","KG"
"PM-5734943-336701","5734943","BI ★ｵｲﾙﾊﾞｽﾀｰ","336701","BINT ｲｵﾝ交換水","0.09224","KG"
"PM-5734943-883594","5734943","BI ★ｵｲﾙﾊﾞｽﾀｰ","883594","HA-9M(200KG)  *18*","0.025","KG"
"PM-5734943-882038","5734943","BI ★ｵｲﾙﾊﾞｽﾀｰ","882038","ｱﾙｷﾙﾎﾟﾘｸﾞﾘｺｼﾄﾞAPG0810 65% *17*","0.015","KG"
"PM-5734943-821872","5734943","BI ★ｵｲﾙﾊﾞｽﾀｰ","821872","ｸﾞﾙｺﾝ酸ﾅﾄﾘｳﾑ(福洋) (25KG)","0.01","KG"
"PM-5734943-860450","5734943","BI ★ｵｲﾙﾊﾞｽﾀｰ","860450","DB (ISO/ﾛｰﾘｰ 6社)","0.07","KG"
"PM-5734943-342506","5734943","BI ★ｵｲﾙﾊﾞｽﾀｰ","342506","SXS-Y (20KG)","0.01","KG"
"PM-5764704-210456","5764704","BI ｸﾞﾘﾙ D9","210456","ﾄﾗｲﾄﾝ BG-10(230KG) *18*","0.0199","KG"
